,prep,prep_pp,pp,defart_pp,htah,adj,verb,at_user,geotag
9628,0,0,6,0,0,2,2,1,NewYork
9629,1,0,8,0,0,3,2,1,NewYork
9630,0,0,1,0,0,0,0,1,NewYork
9631,0,0,2,0,0,1,0,1,NewYork
9632,0,0,7,0,0,0,0,1,NewYork
9633,1,1,7,0,0,3,1,0,NewYork
9634,0,0,2,0,0,1,0,1,NewYork
9635,2,0,4,0,0,0,1,1,NewYork
9636,4,1,5,0,1,1,4,1,NewYork
9637,0,0,2,0,0,0,1,1,NewYork
9638,0,0,3,0,1,1,0,1,NewYork
9639,2,0,4,1,1,2,1,1,NewYork
9640,3,1,7,1,0,1,1,0,NewYork
9641,2,0,11,1,0,3,2,0,NewYork
9642,4,0,6,0,0,0,6,0,NewYork
9643,1,0,6,0,0,2,5,0,NewYork
9644,2,1,6,0,0,3,3,1,NewYork
9645,2,0,3,1,0,1,5,0,NewYork
9646,1,0,1,0,0,0,0,1,NewYork
9647,1,0,4,0,0,1,1,0,NewYork
9648,0,0,3,0,0,0,1,0,NewYork
9649,3,0,4,0,1,2,6,0,NewYork
9650,0,0,4,0,0,0,1,2,NewYork
9651,2,0,10,0,0,1,2,0,NewYork
9652,2,2,8,0,1,2,3,1,NewYork
9653,1,1,4,0,0,0,0,1,NewYork
9654,3,2,8,0,0,0,3,0,NewYork
9655,1,1,7,0,0,0,2,0,NewYork
9656,4,1,9,0,0,0,5,0,NewYork
9657,2,1,2,0,0,1,2,0,NewYork
9658,3,0,5,0,0,0,4,1,NewYork
9659,3,0,4,0,0,2,1,1,NewYork
9660,2,0,5,0,0,3,3,1,NewYork
9661,1,1,4,0,0,2,4,0,NewYork
9662,1,0,6,0,0,1,2,0,NewYork
9663,0,0,4,0,0,0,2,0,NewYork
9664,0,0,4,0,0,1,2,1,NewYork
9665,0,0,1,0,0,0,0,1,NewYork
9666,3,0,3,0,0,1,2,1,NewYork
9667,2,0,7,0,1,3,4,0,NewYork
9668,0,0,1,0,0,1,0,1,NewYork
9669,0,0,3,0,0,2,0,1,NewYork
9670,1,0,2,0,0,0,0,1,NewYork
9671,3,0,10,1,0,7,6,1,NewYork
9672,0,0,2,0,0,0,0,1,NewYork
9673,0,0,1,0,0,0,1,1,NewYork
9674,0,0,2,0,0,0,0,1,NewYork
9675,1,0,1,0,0,3,3,1,NewYork
9676,0,0,1,0,0,3,2,1,NewYork
9677,0,0,1,0,0,0,0,1,NewYork
9678,0,0,2,0,0,1,0,1,NewYork
9679,0,0,1,0,0,1,1,1,NewYork
9680,0,0,2,0,0,3,3,1,NewYork
9681,1,0,1,0,0,2,4,1,NewYork
9682,0,0,3,0,0,0,3,1,NewYork
9683,1,0,1,0,0,3,4,1,NewYork
9684,0,0,1,0,0,0,1,1,NewYork
9685,2,0,5,0,0,5,3,1,NewYork
9686,0,0,1,0,0,2,3,1,NewYork
9687,0,0,3,0,0,0,0,1,NewYork
9688,0,0,3,0,0,1,2,1,NewYork
9689,1,0,4,0,0,1,6,0,NewYork
9690,0,0,3,0,0,1,0,1,NewYork
9691,2,0,11,0,0,4,5,0,NewYork
9692,0,0,0,0,0,0,0,1,NewYork
9693,1,0,2,0,0,2,3,1,NewYork
9694,1,0,1,0,0,0,1,1,California
9695,0,0,2,0,0,1,1,1,California
9696,1,0,1,0,0,0,2,1,California
9697,0,0,2,0,0,2,1,0,California
9698,0,0,1,0,0,0,2,1,California
9699,1,0,2,0,0,1,1,0,California
9700,0,0,5,0,0,4,2,1,California
9701,1,0,8,0,0,1,1,1,California
9702,2,0,7,0,0,4,4,0,California
9703,3,2,4,0,0,2,1,1,California
9704,0,0,3,0,0,0,0,1,California
9705,0,0,1,0,0,2,2,2,California
9706,1,0,3,0,1,1,4,1,California
9707,1,1,3,0,1,1,3,1,California
9708,2,1,5,1,0,0,2,1,California
9709,1,1,2,0,0,0,1,1,California
9710,0,0,5,0,0,1,1,1,California
9711,0,0,2,0,0,1,3,1,California
9712,0,0,3,1,0,1,1,2,California
9713,1,0,8,5,0,0,6,1,California
9714,1,0,2,0,0,1,1,1,California
9715,2,1,4,0,0,0,1,1,California
9716,3,1,4,1,0,3,4,1,California
9717,2,0,6,0,0,2,10,0,California
9718,4,1,4,0,0,2,9,1,California
9719,3,1,8,0,0,4,7,1,California
9720,2,0,3,0,0,2,7,1,California
9721,0,0,3,1,2,0,3,0,California
9722,0,0,2,1,0,0,1,0,Georgia
9723,0,0,2,1,0,0,0,1,Georgia
9724,0,0,4,0,0,0,2,1,Georgia
9725,0,0,3,1,0,0,1,0,Georgia
9726,1,0,5,1,0,1,4,0,Georgia
9727,2,0,2,0,0,4,2,1,Georgia
9728,1,0,7,0,0,1,5,1,Georgia
9729,1,0,6,1,0,1,6,0,Georgia
9730,1,0,3,0,0,1,1,1,Georgia
9731,0,0,1,0,0,0,0,1,Georgia
9732,1,0,4,0,0,2,2,1,Georgia
9733,0,0,2,0,0,0,2,1,Georgia
9734,0,0,1,0,0,0,0,0,Georgia
9735,0,0,2,0,0,0,1,0,Georgia
9736,0,0,3,0,0,1,2,0,Georgia
9737,0,0,1,0,0,2,1,0,Georgia
9738,2,1,3,0,0,1,5,1,Georgia
9739,0,0,2,0,0,1,1,1,Georgia
9740,1,0,2,0,0,0,0,1,Georgia
9741,2,0,5,0,2,1,1,0,Georgia
9742,1,0,4,0,0,0,2,0,Georgia
9743,1,0,4,1,0,0,2,0,Georgia
9744,0,0,0,0,0,1,0,1,Georgia
9745,0,0,1,0,1,1,2,0,Georgia
9746,2,0,2,0,1,0,0,0,Georgia
9747,1,0,2,0,1,0,1,0,Georgia
9748,0,0,1,0,0,1,1,0,Georgia
9749,1,0,0,0,0,0,0,0,Georgia
9750,0,0,3,0,0,0,0,1,Georgia
9751,0,0,0,0,0,0,0,0,Georgia
9752,2,0,1,0,0,0,3,1,Georgia
9753,0,0,3,0,0,0,0,1,Georgia
9754,0,0,4,0,1,1,3,0,Georgia
9755,0,0,3,0,1,0,2,0,Georgia
9756,1,0,9,1,1,1,3,0,Georgia
9757,1,0,5,1,0,0,2,1,Georgia
9758,2,0,7,0,2,1,4,1,Georgia
9759,1,0,1,0,0,0,4,1,Georgia
9760,2,1,5,1,0,0,2,0,Georgia
9761,1,0,3,0,0,3,1,1,Georgia
9762,0,0,5,0,0,0,0,1,Georgia
9763,0,0,2,0,0,0,2,1,Georgia
9764,0,0,2,0,0,0,1,0,Georgia
9765,0,0,3,0,0,1,0,0,Georgia
9766,1,0,5,1,2,2,4,1,Georgia
9767,1,0,7,3,0,1,3,1,Georgia
9768,1,0,1,0,0,3,2,0,Georgia
9769,4,1,3,0,0,0,3,0,Georgia
9770,0,0,5,0,0,2,3,0,Georgia
9771,0,0,1,0,0,0,1,1,Georgia
9772,2,0,8,0,0,0,7,0,Georgia
9773,2,0,8,0,0,0,7,1,Georgia
9774,1,0,8,1,0,1,3,1,Georgia
9775,2,1,7,0,1,0,2,2,Georgia
9776,1,0,5,0,1,3,1,1,Georgia
9777,0,0,2,0,0,0,3,1,Georgia
9778,3,1,9,0,0,2,4,2,Georgia
9779,0,0,2,0,0,1,1,1,Georgia
9780,0,0,1,0,0,0,0,1,Georgia
9781,0,0,4,0,0,2,2,1,Georgia
9782,0,0,1,0,0,1,1,2,Georgia
9783,0,0,4,0,0,2,2,2,Georgia
9784,0,0,1,0,0,0,0,1,Georgia
9785,1,0,4,1,0,1,3,2,Georgia
9786,0,0,1,0,0,1,1,1,Georgia
9787,0,0,5,0,0,3,4,3,Georgia
9788,0,0,3,0,1,2,1,2,Georgia
9789,0,0,6,0,0,2,2,1,Georgia
9790,1,0,2,1,0,1,1,0,Georgia
9791,2,0,4,0,0,0,1,2,Georgia
9792,2,0,3,0,0,1,2,0,Georgia
9793,0,0,4,0,0,0,1,0,Georgia
9794,4,1,6,2,0,1,1,0,Georgia
9795,0,0,1,0,0,1,1,1,NewYork
9796,0,0,5,1,0,0,1,0,NewYork
9797,1,0,4,0,0,1,2,3,NewYork
9798,0,0,1,0,0,0,0,1,NewYork
9799,1,0,3,1,0,2,1,1,NewYork
9800,4,0,8,0,1,2,3,1,NewYork
9801,2,1,5,1,1,1,1,0,NewYork
9802,3,1,3,0,0,0,1,1,NewYork
9803,0,0,2,0,0,2,0,1,NewYork
9804,3,1,4,0,0,1,3,3,NewYork
9805,0,0,2,1,0,1,3,1,NewYork
9806,0,0,4,0,0,2,1,1,NewYork
9807,1,0,7,1,0,1,1,2,NewYork
9808,0,0,1,0,0,0,0,7,NewYork
9809,0,0,2,0,2,1,0,7,NewYork
9810,1,0,4,0,0,1,2,4,NewYork
9811,3,1,7,0,0,3,3,0,NewYork
9812,0,0,2,0,0,1,0,1,NewYork
9813,0,0,3,0,1,0,2,7,NewYork
9814,0,0,3,0,2,1,2,7,NewYork
9815,0,0,1,0,0,0,4,1,NewYork
9816,3,0,3,0,0,0,1,1,NewYork
9817,1,1,3,0,0,0,0,0,NewYork
9818,0,0,2,0,0,0,0,0,Georgia
9819,1,0,7,0,0,3,4,0,Georgia
9820,4,0,5,0,0,1,5,1,Georgia
9821,5,0,4,0,0,2,5,1,Georgia
9822,1,0,4,1,0,1,5,1,Georgia
9823,1,0,0,0,0,3,5,1,Georgia
9824,1,0,5,1,1,1,4,1,Georgia
9825,1,1,6,0,0,1,2,0,Georgia
9826,1,0,2,0,0,0,3,1,Georgia
9827,2,0,5,2,0,2,4,1,Georgia
9828,3,0,8,2,0,2,5,0,Georgia
9829,2,0,6,1,0,3,2,0,Georgia
9830,4,1,8,2,0,0,3,0,Georgia
9831,0,0,0,0,0,1,0,1,Georgia
9832,1,0,6,0,0,2,0,0,Georgia
9833,4,1,7,2,0,0,4,0,Georgia
9834,1,0,6,2,0,1,4,2,Georgia
9835,2,0,4,0,0,2,5,2,Georgia
9836,0,0,3,0,0,2,4,2,Georgia
9837,3,0,8,0,0,1,5,0,Georgia
9838,1,0,2,0,0,1,0,0,Georgia
9839,0,0,2,0,0,0,2,0,Georgia
9840,1,0,4,1,0,1,3,0,Georgia
9841,0,0,3,0,1,2,1,7,Georgia
9842,1,0,2,0,0,0,4,0,Georgia
9843,2,0,2,0,0,0,2,2,Georgia
9844,0,0,1,0,0,0,0,1,Georgia
9845,1,0,3,0,0,3,5,2,Georgia
9846,5,1,7,0,0,1,6,0,Georgia
9847,3,0,5,1,0,2,8,0,Georgia
9848,4,1,7,0,0,2,7,0,Georgia
9849,1,1,3,0,0,0,3,0,Georgia
9850,0,0,1,0,0,1,1,1,Georgia
9851,3,1,9,1,0,0,0,0,Georgia
9852,2,0,8,0,0,2,4,1,Georgia
9853,2,2,7,0,0,2,4,0,NewYork
9854,0,0,0,0,0,0,0,1,NewYork
9855,0,0,1,0,1,0,2,0,NewYork
9856,1,0,7,2,0,1,2,2,NewYork
9857,1,0,1,0,1,0,1,0,NewYork
9858,1,0,1,0,0,0,0,1,NewYork
9859,1,0,5,1,0,3,2,2,NewYork
9860,1,0,3,0,1,0,2,1,NewYork
9861,0,0,3,0,0,1,2,1,NewYork
9862,1,0,0,0,0,0,2,1,NewYork
9863,2,0,3,1,0,1,5,0,NewYork
9864,3,1,5,0,0,1,2,0,NewYork
9865,1,0,4,0,1,1,1,0,NewYork
9866,0,0,2,0,1,1,1,1,NewYork
9867,1,0,1,0,0,0,0,1,NewYork
9868,2,0,2,2,1,0,0,1,NewYork
9869,0,0,2,0,0,0,1,0,NewYork
9870,1,0,4,0,0,1,5,3,NewYork
9871,2,0,6,0,0,1,2,1,NewYork
9872,1,0,4,0,0,2,2,1,NewYork
9873,1,1,5,0,0,0,2,0,NewYork
9874,0,0,0,0,0,0,1,0,NewYork
9875,1,0,2,0,0,1,1,0,NewYork
9876,3,0,5,1,0,3,4,0,NewYork
9877,2,2,10,1,0,1,1,1,NewYork
9878,3,0,4,1,0,0,2,0,NewYork
9879,0,0,1,0,0,0,1,1,NewYork
9880,1,0,8,1,0,2,3,1,NewYork
9881,1,0,2,0,0,0,2,2,NewYork
9882,1,0,4,0,0,1,1,1,NewYork
9883,0,0,0,0,0,1,0,1,NewYork
9884,1,0,1,0,0,1,3,1,NewYork
9885,2,1,5,0,0,1,4,3,NewYork
9886,2,1,2,0,0,1,2,0,NewYork
9887,6,3,9,1,0,1,3,1,NewYork
9888,1,0,6,0,0,1,1,0,NewYork
9889,2,1,5,1,0,2,4,1,NewYork
9890,2,0,5,0,0,0,2,1,NewYork
9891,2,0,7,0,0,1,3,3,NewYork
9892,4,2,8,0,0,3,3,0,NewYork
9893,1,0,6,0,0,2,4,2,NewYork
9894,2,0,5,0,1,1,5,0,NewYork
9895,2,0,3,1,0,1,4,0,NewYork
9896,0,0,4,0,1,1,2,0,NewYork
9897,3,3,10,0,0,2,5,1,NewYork
9898,0,0,6,0,0,0,2,1,NewYork
9899,1,1,7,0,0,5,5,2,NewYork
9900,1,0,9,2,1,0,5,0,NewYork
9901,1,1,4,0,1,0,2,0,NewYork
9902,4,1,4,0,0,1,1,0,NewYork
9903,1,0,4,1,0,1,4,1,NewYork
9904,0,0,7,1,0,5,2,0,NewYork
9905,0,0,4,1,1,0,2,2,NewYork
9906,2,1,7,0,0,2,5,1,NewYork
9907,4,0,3,0,0,3,3,1,NewYork
9908,1,0,5,0,0,1,2,1,NewYork
9909,1,0,3,0,0,2,4,2,NewYork
9910,1,0,2,0,0,1,2,1,NewYork
9911,0,0,4,0,0,0,1,0,NewYork
9912,0,0,3,1,0,0,0,1,NewYork
9913,2,0,2,0,1,5,2,1,NewYork
9914,1,0,4,0,0,1,2,0,NewYork
9915,0,0,5,0,0,4,2,1,NewYork
9916,0,0,3,0,1,3,1,0,NewYork
9917,0,0,4,0,0,1,0,1,NewYork
9918,2,0,7,0,0,2,7,1,NewYork
9919,2,0,4,0,0,2,6,1,NewYork
9920,3,0,3,0,1,0,3,1,NewYork
9921,1,0,5,0,0,4,3,1,NewYork
9922,0,0,2,0,0,0,0,1,NewYork
9923,2,0,4,0,0,0,3,1,NewYork
9924,3,1,6,0,0,0,2,1,NewYork
9925,1,0,3,0,0,5,3,2,NewYork
9926,1,0,3,0,0,5,3,2,NewYork
9927,0,0,6,0,0,3,3,1,NewYork
9928,0,0,7,2,0,0,2,1,NewYork
9929,3,1,6,0,0,0,2,1,NewYork
9930,0,0,2,0,0,1,5,1,NewYork
9931,5,1,7,0,0,3,6,0,NewYork
9932,0,0,0,0,0,0,0,1,NewYork
9933,1,0,2,0,0,1,5,1,NewYork
9934,0,0,3,0,0,3,4,1,NewYork
9935,0,0,2,0,0,0,0,1,NewYork
9936,2,0,1,0,0,0,1,1,NewYork
9937,1,0,5,0,0,1,4,0,NewYork
9938,3,0,2,1,0,1,5,0,NewYork
9939,0,0,0,0,0,0,1,1,NewYork
9940,0,0,4,0,0,0,1,1,NewYork
9941,1,0,2,1,0,0,1,1,NewYork
9942,0,0,0,0,0,0,1,1,NewYork
9943,2,0,3,1,0,2,4,1,NewYork
9944,1,0,0,0,0,0,4,1,NewYork
9945,1,0,2,0,0,0,1,1,NewYork
9946,1,0,8,2,0,4,3,1,NewYork
9947,0,0,0,0,0,1,1,1,NewYork
9948,3,0,5,0,0,1,4,1,NewYork
9949,2,1,4,1,0,1,1,1,NewYork
9950,1,0,4,0,0,1,1,1,NewYork
9951,1,1,2,0,0,1,1,1,NewYork
9952,0,0,4,1,0,1,1,1,NewYork
9953,0,0,1,0,0,1,0,1,NewYork
9954,0,0,1,0,0,0,2,1,NewYork
9955,1,1,6,1,1,0,4,2,NewYork
9956,0,0,3,0,2,0,5,0,NewYork
9957,1,0,0,0,0,1,1,1,NewYork
9958,1,0,3,0,1,1,1,2,NewYork
9959,1,0,2,0,0,1,1,1,NewYork
9960,0,0,2,0,0,0,1,1,NewYork
9961,1,0,2,1,0,0,1,1,NewYork
9962,1,0,6,0,1,1,2,1,NewYork
9963,1,0,4,1,0,1,2,1,NewYork
9964,0,0,2,0,0,0,1,1,NewYork
9965,0,0,4,1,0,1,2,0,NewYork
9966,0,0,5,0,0,0,1,0,NewYork
9967,0,0,5,0,1,0,1,0,NewYork
9968,0,0,1,0,0,0,0,0,NewYork
9969,3,1,9,1,0,0,5,0,NewYork
9970,0,0,3,0,0,1,8,0,NewYork
9971,0,0,3,0,0,1,2,0,NewYork
9972,2,0,2,0,0,3,7,1,NewYork
9973,2,0,4,0,0,2,1,1,NewYork
9974,4,0,7,1,0,1,5,0,NewYork
9975,4,0,10,0,0,3,1,0,NewYork
9976,0,0,2,0,0,0,0,1,NewYork
9977,2,0,4,0,0,0,3,0,NewYork
9978,0,0,1,0,0,0,0,0,NewYork
9979,1,0,3,0,0,0,3,0,NewYork
9980,0,0,5,0,0,3,2,0,NewYork
9981,0,0,2,0,0,1,2,2,NewYork
9982,0,0,3,0,0,1,2,0,NewYork
9983,0,0,3,0,0,0,0,1,NewYork
9984,0,0,3,0,0,1,1,0,California
9985,0,0,2,0,0,0,1,1,California
9986,0,0,3,0,0,0,5,1,California
9987,1,1,5,0,0,2,0,0,California
9988,1,0,3,0,0,2,3,0,California
9989,1,1,4,0,0,0,1,1,California
9990,2,0,4,0,0,2,5,0,California
9991,1,0,5,1,1,3,3,2,California
9992,0,0,3,0,0,2,3,1,California
9993,1,0,3,1,0,0,0,1,California
9994,0,0,1,0,0,0,0,1,California
9995,0,0,1,0,0,0,0,1,California
9996,0,0,4,0,0,2,4,0,California
9997,2,2,6,0,0,1,3,1,California
9998,0,0,2,0,0,0,0,1,California
9999,2,0,3,0,0,0,2,1,California
10000,3,0,3,0,1,1,1,1,California
10001,3,1,3,0,0,0,2,2,California
10002,2,0,3,0,0,4,4,0,California
10003,2,0,1,1,0,1,2,1,California
10004,1,0,1,0,0,1,1,1,California
10005,0,0,4,0,0,1,3,1,California
10006,0,0,2,0,0,0,0,1,California
10007,1,0,3,0,0,5,6,1,California
10008,2,0,1,0,0,2,3,2,California
10009,0,0,0,0,0,2,2,1,California
10010,1,0,3,0,0,0,1,1,California
10011,0,0,1,0,0,1,1,1,California
10012,0,0,0,0,0,0,0,1,California
10013,1,0,2,0,0,1,1,1,California
10014,4,1,4,1,0,1,12,0,California
10015,1,0,3,0,0,0,2,1,California
10016,6,2,8,4,0,0,6,0,California
10017,2,0,2,0,0,1,2,1,California
10018,3,0,5,1,0,0,6,0,California
10019,0,0,1,0,0,1,1,1,California
10020,0,0,2,0,0,1,0,1,California
10021,1,0,1,0,0,1,3,1,California
10022,1,0,4,1,0,2,4,0,California
10023,0,0,1,0,0,1,1,1,California
10024,1,0,6,1,0,0,2,3,California
10025,0,0,2,0,0,1,2,0,California
10026,4,0,5,2,0,0,6,1,California
10027,0,0,2,0,0,2,0,0,California
10028,2,0,3,2,0,0,3,1,California
10029,2,0,1,0,0,0,2,1,California
10030,0,0,4,1,0,0,1,0,California
10031,0,0,2,0,0,0,0,2,California
10032,0,0,2,0,0,0,0,0,California
10033,2,1,3,1,0,1,3,0,California
10034,0,0,1,0,0,0,0,1,California
10035,0,0,2,1,0,0,5,0,California
10036,2,1,4,0,0,3,2,1,California
10037,1,1,4,0,0,0,1,0,California
10038,5,0,4,1,0,2,4,1,California
10039,2,0,4,0,0,1,1,1,California
10040,2,0,2,0,0,2,5,2,California
10041,1,0,5,1,0,1,3,0,California
10042,2,1,3,1,0,0,4,0,California
10043,1,0,2,0,0,2,0,2,California
10044,1,0,1,0,0,1,2,1,California
10045,1,0,3,0,0,1,0,1,California
10046,0,0,4,0,0,0,0,1,California
10047,2,0,3,0,0,0,2,0,California
10048,1,0,5,0,0,2,2,1,California
10049,0,0,2,0,0,1,1,0,California
10050,1,0,2,0,0,0,2,0,California
10051,1,0,8,1,0,0,4,0,California
10052,1,0,2,0,0,0,2,0,California
10053,2,1,5,0,0,0,2,0,California
10054,2,0,6,0,0,2,4,0,California
10055,1,0,5,0,0,5,1,1,California
10056,0,0,2,0,0,3,3,1,California
10057,0,0,4,0,0,2,2,1,California
10058,1,0,5,0,0,2,4,1,California
10059,1,0,4,0,0,4,2,1,California
10060,1,0,2,0,1,3,4,3,California
10061,1,0,7,0,0,4,2,1,California
10062,1,0,7,0,0,5,5,1,California
10063,2,0,4,0,1,1,3,1,California
10064,0,0,4,0,0,0,1,1,California
10065,1,0,2,0,0,1,2,1,California
10066,1,0,5,0,0,1,2,1,California
10067,1,0,3,0,2,4,3,2,California
10068,0,0,4,0,0,1,3,1,California
10069,2,0,3,0,0,0,3,1,California
10070,1,0,7,1,0,2,6,2,California
10071,2,0,1,0,0,0,2,1,California
10072,1,0,2,0,0,0,1,1,California
10073,0,0,0,0,0,0,0,1,California
10074,0,0,3,0,0,2,2,1,California
10075,1,0,3,0,0,0,5,1,California
10076,5,1,8,0,0,1,3,1,California
10077,3,1,1,0,0,0,3,0,California
10078,0,0,1,0,0,0,0,1,California
10079,1,1,2,0,0,1,2,1,California
10080,1,0,4,0,0,2,5,1,California
10081,0,0,5,0,0,1,1,1,California
10082,2,1,3,0,1,0,2,1,California
10083,2,0,4,0,0,2,1,1,California
10084,2,0,5,1,1,1,3,0,California
10085,0,0,5,0,2,2,1,2,California
10086,2,0,2,0,0,2,4,0,California
10087,0,0,3,0,0,2,2,1,California
10088,0,0,2,0,0,3,1,1,California
10089,1,1,5,0,0,2,4,1,California
10090,2,0,5,0,1,0,1,1,California
10091,1,0,10,0,0,2,3,0,California
10092,2,1,7,0,1,2,1,0,California
10093,1,1,3,0,1,0,2,0,California
10094,0,0,8,0,1,3,2,2,California
10095,2,1,6,1,1,1,1,0,California
10096,1,0,8,0,1,6,3,0,California
10097,1,0,4,0,1,2,4,0,California
10098,0,0,1,0,0,2,2,0,California
10099,4,0,6,0,2,2,4,0,California
10100,0,0,6,0,1,4,0,2,California
10101,0,0,1,0,0,2,5,1,California
10102,2,0,4,0,0,0,3,1,California
10103,1,0,5,1,0,0,1,0,California
10104,1,0,4,0,0,2,2,1,California
10105,0,0,5,0,0,1,2,1,California
10106,0,0,2,0,0,1,1,1,California
10107,1,0,4,0,0,4,4,1,California
10108,2,0,3,0,0,2,4,0,California
10109,2,0,4,0,0,1,3,0,California
10110,1,1,4,0,1,1,2,0,California
10111,2,0,4,0,1,4,2,1,California
10112,0,0,3,0,0,2,2,1,California
10113,3,0,5,0,0,3,3,1,California
10114,2,0,7,0,1,3,2,0,California
10115,3,0,2,0,1,2,5,4,California
10116,1,0,3,0,0,0,1,1,California
10117,2,0,3,0,1,3,1,0,California
10118,0,0,2,0,0,0,1,1,California
10119,1,1,4,0,1,0,1,0,California
10120,0,0,3,0,1,1,1,0,California
10121,3,1,8,0,1,1,1,0,California
10122,0,0,2,0,1,2,1,0,California
10123,1,0,5,0,0,2,3,1,California
10124,0,0,2,1,1,1,3,0,California
10125,1,0,5,1,1,0,2,0,California
10126,0,0,8,0,0,3,1,1,California
10127,2,0,4,1,1,1,2,0,California
10128,2,1,5,0,1,0,1,1,California
10129,0,0,0,0,0,0,1,1,California
10130,2,0,6,0,1,2,4,0,California
10131,1,0,5,0,2,4,2,0,California
10132,1,0,0,0,1,0,3,1,California
10133,1,0,4,0,0,1,0,1,California
10134,1,0,1,0,0,0,2,1,California
10135,0,0,4,1,0,1,4,0,California
10136,2,1,1,0,0,0,1,1,California
10137,0,0,2,0,0,1,1,1,California
10138,1,0,3,0,0,0,1,1,California
10139,1,0,5,2,0,0,6,0,California
10140,0,0,1,0,1,1,0,1,California
10141,1,0,2,0,0,1,2,0,California
10142,3,0,5,0,0,1,2,0,California
10143,1,0,1,0,1,0,0,0,California
10144,1,0,1,0,1,0,0,1,California
10145,0,0,2,0,1,0,5,1,California
10146,0,0,0,0,0,0,1,1,California
10147,1,0,3,0,0,1,5,1,California
10148,3,1,5,0,0,3,4,0,California
10149,2,0,1,0,1,1,2,1,California
10150,2,1,5,0,0,2,5,0,California
10151,3,1,5,0,0,3,2,0,California
10152,2,0,8,1,0,1,2,0,California
10153,2,0,3,0,0,2,2,1,California
10154,1,0,2,0,0,0,1,2,California
10155,0,0,2,0,0,1,0,0,California
10156,0,0,1,0,1,0,0,7,California
10157,3,1,4,0,0,1,3,0,California
10158,3,0,5,0,0,0,3,1,California
10159,2,0,4,0,0,0,1,0,California
10160,0,0,2,0,0,1,1,1,California
10161,0,0,1,0,0,0,0,1,California
10162,0,0,3,0,1,2,5,2,California
10163,0,0,2,0,0,0,2,1,California
10164,1,0,1,0,1,0,1,1,California
10165,2,1,5,0,0,0,0,0,California
10166,0,0,1,0,0,0,2,1,California
10167,0,0,1,0,0,3,3,2,California
10168,0,0,2,0,0,0,0,0,California
10169,1,0,3,0,0,0,1,0,California
10170,0,0,1,0,0,0,0,1,California
10171,1,0,3,0,0,0,4,1,California
10172,1,0,3,0,0,2,5,0,California
10173,3,0,6,1,0,3,5,2,California
10174,0,0,1,0,0,0,1,1,California
10175,1,0,3,0,0,0,4,2,California
10176,0,0,5,0,0,2,6,2,California
10177,2,0,5,1,0,1,4,0,California
10178,2,0,2,0,0,3,1,1,California
10179,0,0,1,0,0,1,0,0,California
10180,0,0,1,0,0,2,0,1,California
10181,3,1,8,0,1,4,3,1,California
10182,4,0,8,1,0,3,4,1,California
10183,1,0,2,0,0,0,3,1,California
10184,0,0,2,0,0,0,0,1,California
10185,2,2,14,0,0,0,5,0,California
10186,1,0,3,1,0,1,3,0,California
10187,2,0,4,0,0,1,2,1,NewYork
10188,0,0,2,0,0,0,0,0,NewYork
10189,1,1,5,1,0,1,6,2,NewYork
10190,0,0,2,0,0,1,0,1,NewYork
10191,1,0,6,0,0,0,0,2,NewYork
10192,0,0,1,0,0,1,1,2,NewYork
10193,1,0,6,0,0,4,3,2,NewYork
10194,3,0,5,0,0,1,4,3,NewYork
10195,3,0,3,1,0,3,5,2,NewYork
10196,1,1,7,0,0,6,2,2,NewYork
10197,2,1,2,0,0,0,4,2,NewYork
10198,0,0,2,0,1,2,3,1,NewYork
10199,0,0,4,0,0,1,0,2,NewYork
10200,0,0,1,0,0,0,1,2,NewYork
10201,0,0,8,0,0,2,3,2,NewYork
10202,0,0,2,0,0,0,1,2,NewYork
10203,1,1,10,0,0,1,2,2,NewYork
10204,1,1,8,0,0,1,2,2,NewYork
10205,0,0,0,0,0,0,1,0,NewYork
10206,0,0,2,0,0,0,0,0,NewYork
10207,0,0,5,0,0,2,3,2,NewYork
10208,1,0,7,1,0,1,5,2,NewYork
10209,1,0,3,0,0,1,1,2,NewYork
10210,0,0,4,1,0,2,5,0,NewYork
10211,0,0,2,0,0,4,5,2,NewYork
10212,2,1,9,0,0,2,3,2,NewYork
10213,0,0,3,0,0,0,1,2,NewYork
10214,0,0,2,0,1,1,1,2,NewYork
10215,1,0,3,1,0,3,5,2,NewYork
10216,0,0,3,0,0,0,0,0,NewYork
10217,1,0,10,0,0,1,0,2,NewYork
10218,0,0,2,0,0,0,0,0,NewYork
10219,0,0,4,0,0,2,4,0,NewYork
10220,1,0,2,1,0,0,2,2,NewYork
10221,1,0,5,0,0,4,3,0,NewYork
10222,1,0,6,1,0,4,2,2,NewYork
10223,2,0,3,0,0,3,5,2,NewYork
10224,1,0,0,0,0,2,3,0,NewYork
10225,3,0,3,0,0,3,4,0,NewYork
10226,0,0,3,0,0,0,0,2,NewYork
10227,1,0,2,0,0,0,3,0,NewYork
10228,1,0,10,0,0,1,1,1,NewYork
10229,2,0,3,0,0,1,3,2,NewYork
10230,2,1,8,0,0,1,3,2,NewYork
10231,2,1,10,1,6,3,2,1,NewYork
10232,2,0,1,0,2,0,4,0,NewYork
10233,1,1,5,1,2,0,1,0,NewYork
10234,1,0,1,0,0,0,1,0,NewYork
10235,2,0,1,0,1,1,2,0,NewYork
10236,0,0,5,0,0,0,0,1,NewYork
10237,1,0,2,0,0,3,1,0,NewYork
